-1.80000000000000E+02  0.00000000000000E+00  3.96884466601498E-01  0.00000000000000E+00  9.00000000000000E+01  0.00000000000000E+00  1.38115856479433E+00  0.00000000000000E+00 
-1.79639639639640E+02  0.00000000000000E+00  3.96432971442683E-01  0.00000000000000E+00  9.00000000000000E+01  3.60360360360360E-01  1.38115745612691E+00  1.13287160769061E-27 
-1.79279279279279E+02  0.00000000000000E+00  3.96056021167813E-01  0.00000000000000E+00  9.00000000000000E+01  7.20720720720721E-01  1.38115413011249E+00  4.53131325012231E-27 
-1.78918918918919E+02  0.00000000000000E+00  3.95753613597454E-01  0.00000000000000E+00  9.00000000000000E+01  1.08108108108108E+00  1.38114858671472E+00  1.01951694484229E-26 
-1.78558558558559E+02  0.00000000000000E+00  3.95525734022248E-01  0.00000000000000E+00  9.00000000000000E+01  1.44144144144144E+00  1.38114082587299E+00  1.81226306691052E-26 
-1.78198198198198E+02  0.00000000000000E+00  3.95372354387895E-01  0.00000000000000E+00  9.00000000000000E+01  1.80180180180180E+00  1.38113084750256E+00  2.83137508806706E-26 
-1.77837837837838E+02  0.00000000000000E+00  3.95293433757985E-01  0.00000000000000E+00  9.00000000000000E+01  2.16216216216216E+00  1.38111865149459E+00  4.07677813430471E-26 
-1.77477477477477E+02  0.00000000000000E+00  3.95288918126876E-01  0.00000000000000E+00  9.00000000000000E+01  2.52252252252252E+00  1.38110423771621E+00  5.54802751856831E-26 
-1.77117117117117E+02  0.00000000000000E+00  3.95358740501582E-01  0.00000000000000E+00  9.00000000000000E+01  2.88288288288288E+00  1.38108760601072E+00  7.24540087103344E-26 
-1.76756756756757E+02  0.00000000000000E+00  3.95502820931708E-01  0.00000000000000E+00  9.00000000000000E+01  3.24324324324324E+00  1.38106875619762E+00  9.16853983997845E-26 
-1.76396396396396E+02  0.00000000000000E+00  3.95721066489341E-01  0.00000000000000E+00  9.00000000000000E+01  3.60360360360360E+00  1.38104768807284E+00  1.13169635079958E-25 
-1.76036036036036E+02  0.00000000000000E+00  3.96013371325548E-01  0.00000000000000E+00  9.00000000000000E+01  3.96396396396396E+00  1.38102440140888E+00  1.36907631956785E-25 
-1.75675675675676E+02  0.00000000000000E+00  3.96379616687156E-01  0.00000000000000E+00  9.00000000000000E+01  4.32432432432432E+00  1.38099889595500E+00  1.62892022597442E-25 
-1.75315315315315E+02  0.00000000000000E+00  3.96819670940876E-01  0.00000000000000E+00  9.00000000000000E+01  4.68468468468468E+00  1.38097117143748E+00  1.91123891882785E-25 
-1.74954954954955E+02  0.00000000000000E+00  3.97333389610928E-01  0.00000000000000E+00  9.00000000000000E+01  5.04504504504505E+00  1.38094122755979E+00  2.21589460810357E-25 
-1.74594594594595E+02  0.00000000000000E+00  3.97920615408483E-01  0.00000000000000E+00  9.00000000000000E+01  5.40540540540541E+00  1.38090906400291E+00  2.54306992676428E-25 
-1.74234234234234E+02  0.00000000000000E+00  3.98581178276264E-01  0.00000000000000E+00  9.00000000000000E+01  5.76576576576577E+00  1.38087468042555E+00  2.89246173363787E-25 
-1.73873873873874E+02  0.00000000000000E+00  3.99314895420583E-01  0.00000000000000E+00  9.00000000000000E+01  6.12612612612613E+00  1.38083807646451E+00  3.26424530820890E-25 
-1.73513513513514E+02  0.00000000000000E+00  4.00121571360426E-01  0.00000000000000E+00  9.00000000000000E+01  6.48648648648649E+00  1.38079925173493E+00  3.65828415899809E-25 
-1.73153153153153E+02  0.00000000000000E+00  4.01000997967779E-01  0.00000000000000E+00  9.00000000000000E+01  6.84684684684685E+00  1.38075820583067E+00  4.07452555052233E-25 
-1.72792792792793E+02  0.00000000000000E+00  4.01952954515916E-01  0.00000000000000E+00  9.00000000000000E+01  7.20720720720721E+00  1.38071493832467E+00  4.51272945098585E-25 
-1.72432432432432E+02  0.00000000000000E+00  4.02977207731647E-01  0.00000000000000E+00  9.00000000000000E+01  7.56756756756757E+00  1.38066944876928E+00  4.97334707189725E-25 
-1.72072072072072E+02  0.00000000000000E+00  4.04073511848058E-01  0.00000000000000E+00  9.00000000000000E+01  7.92792792792793E+00  1.38062173669674E+00  5.45565139135524E-25 
-1.71711711711712E+02  0.00000000000000E+00  4.05241608657564E-01  0.00000000000000E+00  9.00000000000000E+01  8.28828828828829E+00  1.38057180161950E+00  5.96021228287979E-25 
-1.71351351351351E+02  0.00000000000000E+00  4.06481227573848E-01  0.00000000000000E+00  9.00000000000000E+01  8.64864864864865E+00  1.38051964303072E+00  6.48649171846986E-25 
-1.70990990990991E+02  0.00000000000000E+00  4.07792085688386E-01  0.00000000000000E+00  9.00000000000000E+01  9.00900900900901E+00  1.38046526040471E+00  7.03482436357006E-25 
-1.70630630630631E+02  0.00000000000000E+00  4.09173887835526E-01  0.00000000000000E+00  9.00000000000000E+01  9.36936936936937E+00  1.38040865319741E+00  7.60472791771925E-25 
-1.70270270270270E+02  0.00000000000000E+00  4.10626326659692E-01  0.00000000000000E+00  9.00000000000000E+01  9.72972972972973E+00  1.38034982084688E+00  8.19676356493079E-25 
-1.69909909909910E+02  0.00000000000000E+00  4.12149082680537E-01  0.00000000000000E+00  9.00000000000000E+01  1.00900900900901E+01  1.38028876277379E+00  8.81000389953011E-25 
-1.69549549549550E+02  0.00000000000000E+00  4.13741824364832E-01  0.00000000000000E+00  9.00000000000000E+01  1.04504504504505E+01  1.38022547838200E+00  9.44473686758763E-25 
-1.69189189189189E+02  0.00000000000000E+00  4.15404208200288E-01  0.00000000000000E+00  9.00000000000000E+01  1.08108108108108E+01  1.38015996705908E+00  1.01012232788667E-24 
-1.68828828828829E+02  0.00000000000000E+00  4.17135878769851E-01  0.00000000000000E+00  9.00000000000000E+01  1.11711711711712E+01  1.38009222817689E+00  1.07792533256975E-24 
-1.68468468468468E+02  0.00000000000000E+00  4.18936468831189E-01  0.00000000000000E+00  9.00000000000000E+01  1.15315315315315E+01  1.38002226109216E+00  1.14781421390893E-24 
-1.68108108108108E+02  0.00000000000000E+00  4.20805599394745E-01  0.00000000000000E+00  9.00000000000000E+01  1.18918918918919E+01  1.37995006514713E+00  1.21984622048347E-24 
-1.67747747747748E+02  0.00000000000000E+00  4.22742879809267E-01  0.00000000000000E+00  9.00000000000000E+01  1.22522522522523E+01  1.37987563967013E+00  1.29402343462279E-24 
-1.67387387387387E+02  0.00000000000000E+00  4.24747907844126E-01  0.00000000000000E+00  9.00000000000000E+01  1.26126126126126E+01  1.37979898397627E+00  1.37029659774111E-24 
-1.67027027027027E+02  0.00000000000000E+00  4.26820269778579E-01  0.00000000000000E+00  9.00000000000000E+01  1.29729729729730E+01  1.37972009736808E+00  1.44864743357085E-24 
-1.66666666666667E+02  0.00000000000000E+00  4.28959540491604E-01  0.00000000000000E+00  9.00000000000000E+01  1.33333333333333E+01  1.37963897913618E+00  1.52897877772329E-24 
-1.66306306306306E+02  0.00000000000000E+00  4.31165283552205E-01  0.00000000000000E+00  9.00000000000000E+01  1.36936936936937E+01  1.37955562856001E+00  1.61161628903911E-24 
-1.65945945945946E+02  0.00000000000000E+00  4.33437051315614E-01  0.00000000000000E+00  9.00000000000000E+01  1.40540540540541E+01  1.37947004490855E+00  1.69612310818411E-24 
-1.65585585585586E+02  0.00000000000000E+00  4.35774385018553E-01  0.00000000000000E+00  9.00000000000000E+01  1.44144144144144E+01  1.37938222744100E+00  1.78276677509306E-24 
-1.65225225225225E+02  0.00000000000000E+00  4.38176814878838E-01  0.00000000000000E+00  9.00000000000000E+01  1.47747747747748E+01  1.37929217540760E+00  1.87131774254960E-24 
-1.64864864864865E+02  0.00000000000000E+00  4.40643860195367E-01  0.00000000000000E+00  9.00000000000000E+01  1.51351351351351E+01  1.37919988805038E+00  1.96207158443616E-24 
-1.64504504504504E+02  0.00000000000000E+00  4.43175029452327E-01  0.00000000000000E+00  9.00000000000000E+01  1.54954954954955E+01  1.37910536460391E+00  2.05483426903656E-24 
-1.64144144144144E+02  0.00000000000000E+00  4.45769820423133E-01  0.00000000000000E+00  9.00000000000000E+01  1.58558558558559E+01  1.37900860429617E+00  2.14948445260211E-24 
-1.63783783783784E+02  0.00000000000000E+00  4.48427720279284E-01  0.00000000000000E+00  9.00000000000000E+01  1.62162162162162E+01  1.37890960634930E+00  2.24624053796313E-24 
-1.63423423423423E+02  0.00000000000000E+00  4.51148205698080E-01  0.00000000000000E+00  9.00000000000000E+01  1.65765765765766E+01  1.37880836998050E+00  2.34490229830787E-24 
-1.63063063063063E+02  0.00000000000000E+00  4.53930742975381E-01  0.00000000000000E+00  9.00000000000000E+01  1.69369369369369E+01  1.37870489440286E+00  2.44556382627613E-24 
-1.62702702702703E+02  0.00000000000000E+00  4.56774788138755E-01  0.00000000000000E+00  9.00000000000000E+01  1.72972972972973E+01  1.37859917882622E+00  2.54817197830589E-24 
-1.62342342342342E+02  0.00000000000000E+00  4.59679787062199E-01  0.00000000000000E+00  9.00000000000000E+01  1.76576576576577E+01  1.37849122245805E+00  2.65265871378990E-24 
-1.61981981981982E+02  0.00000000000000E+00  4.62645175584626E-01  0.00000000000000E+00  9.00000000000000E+01  1.80180180180180E+01  1.37838102450441E+00  2.75923877058687E-24 
-1.61621621621622E+02  0.00000000000000E+00  4.65670379628629E-01  0.00000000000000E+00  9.00000000000000E+01  1.83783783783784E+01  1.37826858417080E+00  2.86765476447423E-24 
-1.61261261261261E+02  0.00000000000000E+00  4.68754815321401E-01  0.00000000000000E+00  9.00000000000000E+01  1.87387387387387E+01  1.37815390066312E+00  2.97791543154412E-24 
-1.60900900900901E+02  0.00000000000000E+00  4.71897889118752E-01  0.00000000000000E+00  9.00000000000000E+01  1.90990990990991E+01  1.37803697318864E+00  3.09020530123025E-24 
-1.60540540540541E+02  0.00000000000000E+00  4.75098997928810E-01  0.00000000000000E+00  9.00000000000000E+01  1.94594594594595E+01  1.37791780095693E+00  3.20433015267800E-24 
-1.60180180180180E+02  0.00000000000000E+00  4.78357529239720E-01  0.00000000000000E+00  9.00000000000000E+01  1.98198198198198E+01  1.37779638318087E+00  3.32016603633151E-24 
-1.59819819819820E+02  0.00000000000000E+00  4.81672861247620E-01  0.00000000000000E+00  9.00000000000000E+01  2.01801801801802E+01  1.37767271907762E+00  3.43792946399211E-24 
-1.59459459459459E+02  0.00000000000000E+00  4.85044362987083E-01  0.00000000000000E+00  9.00000000000000E+01  2.05405405405405E+01  1.37754680786965E+00  3.55759643579510E-24 
-1.59099099099099E+02  0.00000000000000E+00  4.88471394462538E-01  0.00000000000000E+00  9.00000000000000E+01  2.09009009009009E+01  1.37741864878575E+00  3.67900814232039E-24 
-1.58738738738739E+02  0.00000000000000E+00  4.91953306782168E-01  0.00000000000000E+00  9.00000000000000E+01  2.12612612612613E+01  1.37728824106205E+00  3.80199547255410E-24 
-1.58378378378378E+02  0.00000000000000E+00  4.95489442292991E-01  0.00000000000000E+00  9.00000000000000E+01  2.16216216216216E+01  1.37715558394313E+00  3.92725074061604E-24 
-1.58018018018018E+02  0.00000000000000E+00  4.99079134717489E-01  0.00000000000000E+00  9.00000000000000E+01  2.19819819819820E+01  1.37702067668299E+00  4.05389992886855E-24 
-1.57657657657658E+02  0.00000000000000E+00  5.02721709291646E-01  0.00000000000000E+00  9.00000000000000E+01  2.23423423423423E+01  1.37688351854625E+00  4.18228388738830E-24 
-1.57297297297297E+02  0.00000000000000E+00  5.06416482905323E-01  0.00000000000000E+00  9.00000000000000E+01  2.27027027027027E+01  1.37674410880910E+00  4.31257168102869E-24 
-1.56936936936937E+02  0.00000000000000E+00  5.10162764242713E-01  0.00000000000000E+00  9.00000000000000E+01  2.30630630630631E+01  1.37660244676055E+00  4.44437710334749E-24 
-1.56576576576577E+02  0.00000000000000E+00  5.13959853925442E-01  0.00000000000000E+00  9.00000000000000E+01  2.34234234234234E+01  1.37645853170342E+00  4.57808266692627E-24 
-1.56216216216216E+02  0.00000000000000E+00  5.17807044656595E-01  0.00000000000000E+00  9.00000000000000E+01  2.37837837837838E+01  1.37631236295555E+00  4.71347584021860E-24 
-1.55855855855856E+02  0.00000000000000E+00  5.21703621365923E-01  0.00000000000000E+00  9.00000000000000E+01  2.41441441441441E+01  1.37616393985090E+00  4.85025261168992E-24 
-1.55495495495496E+02  0.00000000000000E+00  5.25648861356412E-01  0.00000000000000E+00  9.00000000000000E+01  2.45045045045045E+01  1.37601326174074E+00  4.98890443388055E-24 
-1.55135135135135E+02  0.00000000000000E+00  5.29642034452661E-01  0.00000000000000E+00  9.00000000000000E+01  2.48648648648649E+01  1.37586032799475E+00  5.12913767958543E-24 
-1.54774774774775E+02  0.00000000000000E+00  5.33682403149630E-01  0.00000000000000E+00  9.00000000000000E+01  2.52252252252252E+01  1.37570513800229E+00  5.27093635360047E-24 
-1.54414414414414E+02  0.00000000000000E+00  5.37769222763204E-01  0.00000000000000E+00  9.00000000000000E+01  2.55855855855856E+01  1.37554769117350E+00  5.41418941255514E-24 
-1.54054054054054E+02  0.00000000000000E+00  5.41901741581598E-01  0.00000000000000E+00  9.00000000000000E+01  2.59459459459459E+01  1.37538798694053E+00  5.55926423506158E-24 
-1.53693693693694E+02  0.00000000000000E+00  5.46079201018086E-01  0.00000000000000E+00  9.00000000000000E+01  2.63063063063063E+01  1.37522602475878E+00  5.70582820508879E-24 
-1.53333333333333E+02  0.00000000000000E+00  5.50300835764509E-01  0.00000000000000E+00  9.00000000000000E+01  2.66666666666667E+01  1.37506180410807E+00  5.85366935246743E-24 
