 2.01836636368156E+06  2.01734797045732E+02  3.24085072408831E+01
 2.05352502645715E+06  2.01796047411850E+02  3.29738582691963E+01
 2.08929613085404E+06  2.01859470746913E+02  3.35491000040309E+01
 2.12569034521711E+06  2.01925144885375E+02  3.41344069319535E+01
 2.16271852372702E+06  2.01993150503803E+02  3.47299567056357E+01
 2.20039170963740E+06  2.02063571227078E+02  3.53359301799909E+01
 2.23872113856834E+06  2.02136493740180E+02  3.59525114766545E+01
 2.27771824185733E+06  2.02212007905062E+02  3.65798880535783E+01
 2.31739464996848E+06  2.02290206883143E+02  3.72182507930606E+01
 2.35776219596126E+06  2.02371187257318E+02  3.78677940011241E+01
 2.39883291901949E+06  2.02455049167873E+02  3.85287155519790E+01
 2.44061906804198E+06  2.02541896446133E+02  3.92012169084418E+01
 2.48313310529557E+06  2.02631836756327E+02  3.98855031875282E+01
 2.52638771013190E+06  2.02724981746815E+02  4.05817832781656E+01
 2.57039578276887E+06  2.02821447200736E+02  4.12902698587932E+01
 2.61517044813800E+06  2.02921353199589E+02  4.20111795139292E+01
 2.66072505979881E+06  2.03024824289011E+02  4.27447327833288E+01
 2.70707320392136E+06  2.03131989654763E+02  4.34911542593459E+01
 2.75422870333817E+06  2.03242983303421E+02  4.42506726448949E+01
 2.80220562166675E+06  2.03357944254043E+02  4.50235208614161E+01
 2.85101826750392E+06  2.03477016734110E+02  4.58099361008411E+01
 2.90068119869316E+06  2.03600350388415E+02  4.66101599420959E+01
 2.95120922666639E+06  2.03728100493155E+02  4.74244384143421E+01
 3.00261742086127E+06  2.03860428180721E+02  4.82530220861928E+01
 3.05492111321551E+06  2.03997500676946E+02  4.90961661817781E+01
 3.10813590273948E+06  2.04139491543080E+02  4.99541306301204E+01
 3.16227766016839E+06  2.04286580935156E+02  5.08271801998870E+01
 3.21736253269560E+06  2.04438955869847E+02  5.17155845702326E+01
 3.27340694878838E+06  2.04596810504314E+02  5.26196184279051E+01
 3.33042762308747E+06  2.04760346430338E+02  5.35395615896053E+01
 3.38844156139203E+06  2.04929772978535E+02  5.44756990813156E+01
 3.44746606573149E+06  2.05105307538031E+02  5.54283212416844E+01
 3.50751873952569E+06  2.05287175893298E+02  5.63977238498209E+01
 3.56861749283482E+06  2.05475612571682E+02  5.73842082051528E+01
 3.63078054770102E+06  2.05670861211342E+02  5.83880812497686E+01
 3.69402644358284E+06  2.05873174945483E+02  5.94096556822844E+01
 3.75837404288445E+06  2.06082816803881E+02  6.04492500658584E+01
 3.82384253658113E+06  2.06300060134534E+02  6.15071889458145E+01
 3.89045144994281E+06  2.06525189044278E+02  6.25838029535516E+01
 3.95822064835723E+06  2.06758498864829E+02  6.36794289580229E+01
 4.02717034325460E+06  2.07000296633140E+02  6.47944101316568E+01
 4.09732109813542E+06  2.07250901606779E+02  6.59290961269716E+01
 4.16869383470336E+06  2.07510645794813E+02  6.70838431650600E+01
 4.24130983910488E+06  2.07779874520057E+02  6.82590141623598E+01
 4.31519076827765E+06  2.08058947009801E+02  6.94549788686425E+01
 4.39035865640946E+06  2.08348237014760E+02  7.06721139849109E+01
 4.46683592150964E+06  2.08648133458977E+02  7.19108032774509E+01
 4.54464537209509E+06  2.08959041125939E+02  7.31714377175714E+01
 4.62381021399261E+06  2.09281381379662E+02  7.44544156146481E+01
 4.70435405725976E+06  2.09615592919201E+02  7.57601427149739E+01
 4.78630092322638E+06  2.09962132578489E+02  7.70890323429039E+01
 4.86967525165864E+06  2.10321476166459E+02  7.84415055284314E+01
 4.95450190804791E+06  2.10694119350220E+02  7.98179911100806E+01
 5.04080619102669E+06  2.11080578588598E+02  8.12189258663793E+01
 5.12861383991366E+06  2.11481392115098E+02  8.26447546260208E+01
 5.21795104239003E+06  2.11897120974082E+02  8.40959303742531E+01
 5.30884444230989E+06  2.12328350116240E+02  8.55729143670880E+01
 5.40132114764636E+06  2.12775689550213E+02  8.70761762094046E+01
 5.49540873857625E+06  2.13239775566425E+02  8.86061939728503E+01
 5.59113527570561E+06  2.13721272021984E+02  9.01634542570467E+01
 5.68852930843842E+06  2.14220871704176E+02  9.17484522683388E+01
 5.78761988349121E+06  2.14739297769509E+02  9.33616918795662E+01
 5.88843655355590E+06  2.15277305267496E+02  9.50036856766438E+01
 5.99100938611354E+06  2.15835682752625E+02  9.66749549888266E+01
 6.09536897240171E+06  2.16415253989127E+02  9.83760298881137E+01
 6.20154643653787E+06  2.17016879760857E+02  1.00107449194843E+02
 6.30957344480194E+06  2.17641459785721E+02  1.01869760433772E+02
 6.41948221508037E+06  2.18289934746470E+02  1.03663519775499E+02
 6.53130552647473E+06  2.18963288443609E+02  1.05489291936506E+02
 6.64507672907780E+06  2.19662550080950E+02  1.07347650051500E+02
 6.76082975391983E+06  2.20388796691420E+02  1.09239175504864E+02
 6.87859912308809E+06  2.21143155713496E+02  1.11164457715976E+02
 6.99841996002274E+06  2.21926807724626E+02  1.13124093850178E+02
 7.12032799999204E+06  2.22740989354402E+02  1.15118688515495E+02
 7.24435960074990E+06  2.23586996374290E+02  1.17148853349886E+02
