 9.00000000000000E+01  3.96000000000000E+01  1.46363120839565E+01 -1.40400000000000E+02  0.00000000000000E+00  4.12306547571353E-01 
 9.00000000000000E+01  3.99600000000000E+01  1.37280025102298E+01 -1.40040000000000E+02  0.00000000000000E+00  4.47017586750922E-01 
 9.00000000000000E+01  4.03200000000000E+01  1.27812831512210E+01 -1.39680000000000E+02  0.00000000000000E+00  4.81753713253029E-01 
 9.00000000000000E+01  4.06800000000000E+01  1.18098690421815E+01 -1.39320000000000E+02  0.00000000000000E+00  5.15976610062737E-01 
 9.00000000000000E+01  4.10400000000000E+01  1.08278815432412E+01 -1.38960000000000E+02  0.00000000000000E+00  5.49155777288106E-01 
 9.00000000000000E+01  4.14000000000000E+01  9.84963153459038E+00 -1.38600000000000E+02  0.00000000000000E+00  5.80778192466925E-01 
 9.00000000000000E+01  4.17600000000000E+01  8.88939366966096E+00 -1.38240000000000E+02  0.00000000000000E+00  6.10357490784911E-01 
 9.00000000000000E+01  4.21200000000000E+01  7.96117525411515E+00 -1.37880000000000E+02  0.00000000000000E+00  6.37442509160467E-01 
 9.00000000000000E+01  4.24800000000000E+01  7.07848360050108E+00 -1.37520000000000E+02  0.00000000000000E+00  6.61625055916550E-01 
 9.00000000000000E+01  4.28400000000000E+01  6.25409593075318E+00 -1.37160000000000E+02  0.00000000000000E+00  6.82546787233443E-01 
 9.00000000000000E+01  4.32000000000000E+01  5.49983605243773E+00 -1.36800000000000E+02  0.00000000000000E+00  6.99905092291751E-01 
 9.00000000000000E+01  4.35600000000000E+01  4.82636211174205E+00 -1.36440000000000E+02  0.00000000000000E+00  7.13457910501775E-01 
 9.00000000000000E+01  4.39200000000000E+01  4.24296971982804E+00 -1.36080000000000E+02  0.00000000000000E+00  7.23027426050514E-01 
 9.00000000000000E+01  4.42800000000000E+01  3.75741465385106E+00 -1.35720000000000E+02  0.00000000000000E+00  7.28502606759154E-01 
 9.00000000000000E+01  4.46400000000000E+01  3.37575914588495E+00 -1.35360000000000E+02  0.00000000000000E+00  7.29840575542756E-01 
 9.00000000000000E+01  4.50000000000000E+01  3.10224549028402E+00 -1.35000000000000E+02  0.00000000000000E+00  7.27066823278294E-01 
 9.00000000000000E+01  4.53600000000000E+01  2.93920032281192E+00 -1.34640000000000E+02  0.00000000000000E+00  7.20274291278613E-01 
 9.00000000000000E+01  4.57200000000000E+01  2.88697245560555E+00 -1.34280000000000E+02  0.00000000000000E+00  7.09621369598300E-01 
 9.00000000000000E+01  4.60800000000000E+01  2.94390659549446E+00 -1.33920000000000E+02  0.00000000000000E+00  6.95328873818120E-01 
 9.00000000000000E+01  4.64400000000000E+01  3.10635463657838E+00 -1.33560000000000E+02  0.00000000000000E+00  6.77676077587602E-01 
 9.00000000000000E+01  4.68000000000000E+01  3.36872551092456E+00 -1.33200000000000E+02  0.00000000000000E+00  6.56995890906747E-01 
 9.00000000000000E+01  4.71600000000000E+01  3.72357381580343E+00 -1.32840000000000E+02  0.00000000000000E+00  6.33669284790114E-01 
 9.00000000000000E+01  4.75200000000000E+01  4.16172662630774E+00 -1.32480000000000E+02  0.00000000000000E+00  6.08119071514081E-01 
 9.00000000000000E+01  4.78800000000000E+01  4.67244706481288E+00 -1.32120000000000E+02  0.00000000000000E+00  5.80803156067180E-01 
 9.00000000000000E+01  4.82400000000000E+01  5.24363235162649E+00 -1.31760000000000E+02  0.00000000000000E+00  5.52207378713964E-01 
 9.00000000000000E+01  4.86000000000000E+01  5.86204322387715E+00 -1.31400000000000E+02  0.00000000000000E+00  5.22838070776013E-01 
 9.00000000000000E+01  4.89600000000000E+01  6.51356080275471E+00 -1.31040000000000E+02  0.00000000000000E+00  4.93214445897098E-01 
 9.00000000000000E+01  4.93200000000000E+01  7.18346623375482E+00 -1.30680000000000E+02  0.00000000000000E+00  4.63860947291283E-01 
 9.00000000000000E+01  4.96800000000000E+01  7.85673774175109E+00 -1.30320000000000E+02  0.00000000000000E+00  4.35299667883745E-01 
 9.00000000000000E+01  5.00400000000000E+01  8.51835915314306E+00 -1.29960000000000E+02  0.00000000000000E+00  4.08042954987612E-01 
 9.00000000000000E+01  5.04000000000000E+01  9.15363346053091E+00 -1.29600000000000E+02  0.00000000000000E+00  3.82586304376526E-01 
 9.00000000000000E+01  5.07600000000000E+01  9.74849465914054E+00 -1.29240000000000E+02  0.00000000000000E+00  3.59401640482729E-01 
 9.00000000000000E+01  5.11200000000000E+01  1.02898108840651E+01 -1.28880000000000E+02  0.00000000000000E+00  3.38931070158940E-01 
 9.00000000000000E+01  5.14800000000000E+01  1.07656718358915E+01 -1.28520000000000E+02  0.00000000000000E+00  3.21581187184943E-01 
