 0.0000E+000	-1.5654E+002	-1.5654E+002
 1.8018E-001	-4.4410E+001	-1.5654E+002
 3.6036E-001	-3.8389E+001	-1.5654E+002
 5.4054E-001	-3.4867E+001	-1.5654E+002
 7.2072E-001	-3.2368E+001	-1.5654E+002
 9.0090E-001	-3.0430E+001	-1.5654E+002
 1.0811E+000	-2.8847E+001	-1.5654E+002
 1.2613E+000	-2.7508E+001	-1.5654E+002
 1.4414E+000	-2.6348E+001	-1.5654E+002
 1.6216E+000	-2.5325E+001	-1.5654E+002
 1.8018E+000	-2.4410E+001	-1.5654E+002
 1.9820E+000	-2.3582E+001	-1.5654E+002
 2.1622E+000	-2.2826E+001	-1.5654E+002
 2.3423E+000	-2.2131E+001	-1.5654E+002
 2.5225E+000	-2.1487E+001	-1.5654E+002
 2.7027E+000	-2.0888E+001	-1.5654E+002
 2.8829E+000	-2.0327E+001	-1.5654E+002
 3.0631E+000	-1.9801E+001	-1.5654E+002
 3.2432E+000	-1.9304E+001	-1.5654E+002
 3.4234E+000	-1.8835E+001	-1.5654E+002
 3.6036E+000	-1.8389E+001	-1.5654E+002
 3.7838E+000	-1.7965E+001	-1.5654E+002
 3.9640E+000	-1.7561E+001	-1.5654E+002
 4.1441E+000	-1.7175E+001	-1.5654E+002
 4.3243E+000	-1.6806E+001	-1.5654E+002
 4.5045E+000	-1.6451E+001	-1.5654E+002
 4.6847E+000	-1.6111E+001	-1.5654E+002
 4.8649E+000	-1.5783E+001	-1.5654E+002
 5.0450E+000	-1.5467E+001	-1.5654E+002
 5.2252E+000	-1.5163E+001	-1.5654E+002
 5.4054E+000	-1.4868E+001	-1.5654E+002
 5.5856E+000	-1.4584E+001	-1.5654E+002
 5.7658E+000	-1.4308E+001	-1.5654E+002
 5.9459E+000	-1.4041E+001	-1.5654E+002
 6.1261E+000	-1.3782E+001	-1.5654E+002
 6.3063E+000	-1.3530E+001	-1.5654E+002
 6.4865E+000	-1.3286E+001	-1.5654E+002
 6.6667E+000	-1.3048E+001	-1.5654E+002
 6.8468E+000	-1.2817E+001	-1.5654E+002
 7.0270E+000	-1.2591E+001	-1.5654E+002
 7.2072E+000	-1.2372E+001	-1.5654E+002
 7.3874E+000	-1.2158E+001	-1.5654E+002
 7.5676E+000	-1.1949E+001	-1.5654E+002
 7.7477E+000	-1.1745E+001	-1.5654E+002
 7.9279E+000	-1.1546E+001	-1.5654E+002
 8.1081E+000	-1.1351E+001	-1.5654E+002
 8.2883E+000	-1.1161E+001	-1.5654E+002
 8.4685E+000	-1.0975E+001	-1.5654E+002
 8.6486E+000	-1.0792E+001	-1.5654E+002
 8.8288E+000	-1.0614E+001	-1.5654E+002
 9.0090E+000	-1.0439E+001	-1.5654E+002
 9.1892E+000	-1.0268E+001	-1.5654E+002
 9.3694E+000	-1.0100E+001	-1.5654E+002
 9.5495E+000	-9.9354E+000	-1.5654E+002
 9.7297E+000	-9.7739E+000	-1.5654E+002
 9.9099E+000	-9.6155E+000	-1.5654E+002
 1.0090E+001	-9.4600E+000	-1.5654E+002
 1.0270E+001	-9.3073E+000	-1.5654E+002
 1.0450E+001	-9.1574E+000	-1.5654E+002
 1.0631E+001	-9.0101E+000	-1.5654E+002
 1.0811E+001	-8.8653E+000	-1.5654E+002
 1.0991E+001	-8.7231E+000	-1.5654E+002
 1.1171E+001	-8.5832E+000	-1.5654E+002
 1.1351E+001	-8.4457E+000	-1.5654E+002
 1.1532E+001	-8.3104E+000	-1.5654E+002
 1.1712E+001	-8.1773E+000	-1.5654E+002
 1.1892E+001	-8.0463E+000	-1.5654E+002
 1.2072E+001	-7.9174E+000	-1.5654E+002
 1.2252E+001	-7.7906E+000	-1.5654E+002
 1.2432E+001	-7.6657E+000	-1.5654E+002
 1.2613E+001	-7.5427E+000	-1.5654E+002
 1.2793E+001	-7.4215E+000	-1.5654E+002
 1.2973E+001	-7.3022E+000	-1.5654E+002
 1.3153E+001	-7.1846E+000	-1.5654E+002
 1.3333E+001	-7.0688E+000	-1.5654E+002
 1.3514E+001	-6.9546E+000	-1.5654E+002
 1.3694E+001	-6.8421E+000	-1.5654E+002
 1.3874E+001	-6.7312E+000	-1.5654E+002
 1.4054E+001	-6.6219E+000	-1.5654E+002
 1.4234E+001	-6.5141E+000	-1.5654E+002
 1.4414E+001	-6.4078E+000	-1.5654E+002
 1.4595E+001	-6.3030E+000	-1.5654E+002
 1.4775E+001	-6.1996E+000	-1.5654E+002
 1.4955E+001	-6.0976E+000	-1.5654E+002
 1.5135E+001	-5.9970E+000	-1.5654E+002
 1.5315E+001	-5.8978E+000	-1.5654E+002
 1.5495E+001	-5.7999E+000	-1.5654E+002
 1.5676E+001	-5.7033E+000	-1.5654E+002
 1.5856E+001	-5.6079E+000	-1.5654E+002
 1.6036E+001	-5.5139E+000	-1.5654E+002
 1.6216E+001	-5.4210E+000	-1.5654E+002
 1.6396E+001	-5.3294E+000	-1.5654E+002
 1.6577E+001	-5.2390E+000	-1.5654E+002
 1.6757E+001	-5.1498E+000	-1.5654E+002
 1.6937E+001	-5.0617E+000	-1.5654E+002
 1.7117E+001	-4.9747E+000	-1.5654E+002
 1.7297E+001	-4.8889E+000	-1.5654E+002
 1.7477E+001	-4.8042E+000	-1.5654E+002
 1.7658E+001	-4.7206E+000	-1.5654E+002
 1.7838E+001	-4.6380E+000	-1.5654E+002
 1.8018E+001	-4.5565E+000	-1.5654E+002
