 4.96000000000000E-01  7.05762976671226E+03 -1.86169466447261E+04
 5.02000000000000E-01  3.49426739145990E+03 -1.32610378558870E+04
 5.08000000000000E-01  2.10709470068262E+03 -1.02089713244973E+04
 5.14000000000000E-01  1.42853728369387E+03 -8.27902515920426E+03
 5.20000000000000E-01  9.83046063436613E+02 -6.72310137316614E+03
 5.26000000000000E-01  7.66351509853298E+02 -5.82107836220528E+03
 5.32000000000000E-01  6.20247384632970E+02 -5.13186142405058E+03
 5.38000000000000E-01  5.16748826460309E+02 -4.58816739642844E+03
 5.44000000000000E-01  4.40544411359535E+02 -4.14823787065152E+03
 5.50000000000000E-01  3.82671714110323E+02 -3.78483447927836E+03
 5.56000000000000E-01  3.37593363328445E+02 -3.47945401083697E+03
 5.62000000000000E-01  3.01733392209142E+02 -3.21909655382807E+03
 5.68000000000000E-01  2.72695723841171E+02 -2.99436595725673E+03
 5.74000000000000E-01  2.48823953066695E+02 -2.79830454029275E+03
 5.80000000000000E-01  2.28941944440984E+02 -2.62565163993044E+03
 5.86000000000000E-01  2.09273517766526E+02 -2.44735565436955E+03
 5.92000000000000E-01  1.95421934139765E+02 -2.31268352005217E+03
 5.98000000000000E-01  1.83522690854497E+02 -2.19132712879449E+03
 6.04000000000000E-01  1.73224213315415E+02 -2.08133327879269E+03
 6.10000000000000E-01  1.64252362348142E+02 -1.98111196306347E+03
 6.16000000000000E-01  1.56390668310450E+02 -1.88935574878959E+03
 6.22000000000000E-01  1.49466240090540E+02 -1.80497969965434E+03
 6.28000000000000E-01  1.43339554886179E+02 -1.72707598782142E+03
 6.34000000000000E-01  1.37896949697277E+02 -1.65487917229064E+03
 6.40000000000000E-01  1.33045024540489E+02 -1.58773933138726E+03
 6.46000000000000E-01  1.28012338267834E+02 -1.51668033255350E+03
 6.52000000000000E-01  1.24186894108427E+02 -1.45856768092083E+03
 6.58000000000000E-01  1.20749101609127E+02 -1.40401686664340E+03
 6.64000000000000E-01  1.17654164360319E+02 -1.35267538392058E+03
 6.70000000000000E-01  1.14863975058813E+02 -1.30423526733539E+03
 6.76000000000000E-01  1.12345944457023E+02 -1.25842625622590E+03
 6.82000000000000E-01  1.10072064983027E+02 -1.21501017928897E+03
 6.88000000000000E-01  1.08018156537769E+02 -1.17377631269673E+03
 6.94000000000000E-01  1.06163254871312E+02 -1.13453752039237E+03
 7.00000000000000E-01  1.04489112401906E+02 -1.09712702702139E+03
 7.06000000000000E-01  1.02979788350101E+02 -1.06139570574505E+03
 7.12000000000000E-01  1.01418173383894E+02 -1.02343518743481E+03
 7.18000000000000E-01  1.00217639705394E+02 -9.90819377279690E+02
 7.24000000000000E-01  9.91437007914985E+01 -9.59508885512495E+02
 7.30000000000000E-01  9.81869190099279E+01 -9.29406439339538E+02
 7.36000000000000E-01  9.73389310171115E+01 -9.00423774322816E+02
 7.42000000000000E-01  9.65923103755348E+01 -8.72480599067880E+02
 7.48000000000000E-01  9.59404508801660E+01 -8.45503698794902E+02
 7.54000000000000E-01  9.53774671032786E+01 -8.19426156501818E+02
 7.60000000000000E-01  9.48981093201432E+01 -7.94186674077668E+02
 7.66000000000000E-01  9.44976904980153E+01 -7.69728978683281E+02
 7.72000000000000E-01  9.41720234460168E+01 -7.46001302124181E+02
 7.78000000000000E-01  9.38798706424830E+01 -7.20848983623653E+02
 7.84000000000000E-01  9.37028940323440E+01 -6.98492339781190E+02
 7.90000000000000E-01  9.35904077691124E+01 -6.76729366164583E+02
 7.96000000000000E-01  9.35397841650743E+01 -6.55522469965567E+02
 8.02000000000000E-01  9.35486846215493E+01 -6.34836723231355E+02
 8.08000000000000E-01  9.36150330647028E+01 -6.14639614328782E+02
 8.14000000000000E-01  9.37369927421169E+01 -5.94900825916106E+02
 8.20000000000000E-01  9.39129459377357E+01 -5.75592036139315E+02
 8.26000000000000E-01  9.41414762298998E+01 -5.56686740221645E+02
 8.32000000000000E-01  9.44213529743560E+01 -5.38160090002365E+02
 8.38000000000000E-01  9.47515177409162E+01 -5.19988749303695E+02
 8.44000000000000E-01  9.51780032599750E+01 -5.00765938589768E+02
 8.50000000000000E-01  9.56139760523665E+01 -4.83256619064484E+02
 8.56000000000000E-01  9.60980620568621E+01 -4.66038668889601E+02
 8.62000000000000E-01  9.66298052178714E+01 -4.49093672168373E+02
 8.68000000000000E-01  9.72088760106339E+01 -4.32404175982033E+02
 8.74000000000000E-01  9.78350658676572E+01 -4.15953609771669E+02
 8.80000000000000E-01  9.85082824944574E+01 -3.99726211568394E+02
 8.86000000000000E-01  9.92285459994718E+01 -3.83706960340483E+02
 8.92000000000000E-01  9.99959857742063E+01 -3.67881513809153E+02
 8.98000000000000E-01  1.00810838070243E+02 -3.52236151158558E+02
 9.04000000000000E-01  1.01774947439783E+02 -3.35704797242429E+02
 9.10000000000000E-01  1.02693484354479E+02 -3.20381573286496E+02
 9.16000000000000E-01  1.03660979100915E+02 -3.05199338806713E+02
 9.22000000000000E-01  1.04678100209129E+02 -2.90146378169727E+02
 9.28000000000000E-01  1.05745620706563E+02 -2.75211365018239E+02
 9.34000000000000E-01  1.06864419274902E+02 -2.60383325389814E+02
 9.40000000000000E-01  1.08035481940802E+02 -2.45651603070377E+02
 9.46000000000000E-01  1.09259904300307E+02 -2.31005826937508E+02
 9.52000000000000E-01  1.10538894281958E+02 -2.16435880071343E+02
 9.58000000000000E-01  1.11873775458139E+02 -2.01931870431046E+02
 9.64000000000000E-01  1.13265990919143E+02 -1.87484102909218E+02
 9.70000000000000E-01  1.14880396254167E+02 -1.72176699930968E+02
 9.76000000000000E-01  1.16401382310420E+02 -1.57803634880767E+02
 9.82000000000000E-01  1.17985162958576E+02 -1.43457653125559E+02
 9.88000000000000E-01  1.19633733681604E+02 -1.29129573970902E+02
 9.94000000000000E-01  1.21349239597724E+02 -1.14810286666160E+02
 1.00000000000000E+00  1.23133983428010E+02 -1.00490727445120E+02
 1.00600000000000E+00  1.24990434286633E+02 -8.61618569372120E+01
 1.01200000000000E+00  1.26921237355301E+02 -7.18146378341033E+01
 1.01800000000000E+00  1.28929224512055E+02 -5.74400126998979E+01
 1.02400000000000E+00  1.31017425992863E+02 -4.30288818160992E+01
 1.03000000000000E+00  1.33189083174492E+02 -2.85720809548674E+01
 1.03600000000000E+00  1.35688945190736E+02 -1.31750283212983E+01
 1.04200000000000E+00  1.38050758944414E+02  1.41892127303352E+00
 1.04800000000000E+00  1.40507785698739E+02  1.60877510916434E+01
 1.05400000000000E+00  1.43064307037506E+02  3.08411492657602E+01
 1.06000000000000E+00  1.45724903540196E+02  4.56889873455648E+01
 1.06600000000000E+00  1.48494477148428E+02  6.06413453738593E+01
 1.07200000000000E+00  1.51378275687129E+02  7.57085378097870E+01
 1.07800000000000E+00  1.54381919764275E+02  9.09011404245059E+01
 1.08400000000000E+00  1.57511432301031E+02  1.06230018292205E+02
 1.09000000000000E+00  1.60773270974739E+02  1.21706355005478E+02
 1.09600000000000E+00  1.64174363893062E+02  1.37341683250998E+02
 1.10200000000000E+00  1.68079853162987E+02  1.54114826078163E+02
 1.10800000000000E+00  1.71801462840724E+02  1.70132082028018E+02
 1.11400000000000E+00  1.75687475519650E+02  1.86346824654034E+02
 1.12000000000000E+00  1.79747222116741E+02  2.02772391530113E+02
 1.12600000000000E+00  1.83990752955054E+02  2.19422652576571E+02
 1.13200000000000E+00  1.88428903048527E+02  2.36312052262534E+02
 1.13800000000000E+00  1.93073364457568E+02  2.53455654292748E+02
 1.14400000000000E+00  1.97936766585619E+02  2.70869188953609E+02
 1.15000000000000E+00  2.03032765408638E+02  2.88569103295876E+02
 1.15600000000000E+00  2.08376142768614E+02  3.06572614327109E+02
 1.16200000000000E+00  2.14508872429545E+02  3.26021218562019E+02
 1.16800000000000E+00  2.20427091320736E+02  3.44726755494598E+02
 1.17400000000000E+00  2.26647103093479E+02  3.63794847488101E+02
 1.18000000000000E+00  2.33189626621676E+02  3.83246506527510E+02
 1.18600000000000E+00  2.40077226788176E+02  4.03103838569112E+02
 1.19200000000000E+00  2.47334511551927E+02  4.23390117884639E+02
 1.19800000000000E+00  2.54988353666891E+02  4.44129864904515E+02
 1.20400000000000E+00  2.63068140557604E+02  4.65348927334446E+02
 1.21000000000000E+00  2.71606056411818E+02  4.87074564160147E+02
 1.21600000000000E+00  2.80637401202849E+02  5.09335531942987E+02
 1.22200000000000E+00  2.90200952116305E+02  5.32162172526841E+02
 1.22800000000000E+00  3.01226615502081E+02  5.57049773864388E+02
 1.23400000000000E+00  3.12047211781487E+02  5.81167049589014E+02
 1.24000000000000E+00  3.23546769608356E+02  6.05954773216349E+02
 1.24600000000000E+00  3.35783239595429E+02  6.31450663009226E+02
 1.25200000000000E+00  3.48820828185973E+02  6.57694423315613E+02
 1.25800000000000E+00  3.62730802148146E+02  6.84727789489452E+02
 1.26400000000000E+00  3.77592411883281E+02  7.12594547505164E+02
 1.27000000000000E+00  3.93493952969458E+02  7.41340518161488E+02
 1.27600000000000E+00  4.10533988722598E+02  7.71013492597477E+02
 1.28200000000000E+00  4.28822760483506E+02  8.01663101682112E+02
 1.28800000000000E+00  4.48483816913458E+02  8.33340596419790E+02
 1.29400000000000E+00  4.71373619032317E+02  8.68148583014547E+02
 1.30000000000000E+00  4.94357186321750E+02  9.02134943810955E+02
 1.30600000000000E+00  5.19199488583323E+02  9.37312694778694E+02
 1.31200000000000E+00  5.46101437883191E+02  9.73734185281806E+02
 1.31800000000000E+00  5.75290499644534E+02  1.01144937397687E+03
 1.32400000000000E+00  6.07024688318605E+02  1.05050394807569E+03
 1.33000000000000E+00  6.41597192629616E+02  1.09093679076897E+03
 1.33600000000000E+00  6.79341716168958E+02  1.13277658978823E+03
 1.34200000000000E+00  7.20638619402056E+02  1.17603731463358E+03
 1.34800000000000E+00  7.65921940778132E+02  1.22071220398510E+03
 1.35400000000000E+00  8.15687351261536E+02  1.26676579233210E+03
 1.36000000000000E+00  8.74602459995734E+02  1.31695260447534E+03
 1.36600000000000E+00  9.35553501579049E+02  1.36556057232258E+03
 1.37200000000000E+00  1.00299427843661E+03  1.41512655825845E+03
 1.37800000000000E+00  1.07777086788630E+03  1.46534716397135E+03
 1.38400000000000E+00  1.16084083575795E+03  1.51578904814386E+03
 1.39000000000000E+00  1.25328034568174E+03  1.56584702488245E+03
 1.39600000000000E+00  1.35628612432576E+03  1.61468998539798E+03
 1.40200000000000E+00  1.47116807296349E+03  1.66119191984604E+03
 1.40800000000000E+00  1.59932604513763E+03  1.70384544035423E+03
 1.41400000000000E+00  1.74220112450975E+03  1.74065613025899E+03
 1.42000000000000E+00  1.91194661008006E+03  1.76977237697423E+03
 1.42600000000000E+00  2.08939540013884E+03  1.78541098161177E+03
 1.43200000000000E+00  2.28496144315767E+03  1.78470320042537E+03
 1.43800000000000E+00  2.49859940671499E+03  1.76237184182254E+03
 1.44400000000000E+00  2.72900273312569E+03  1.71216051273361E+03
 1.45000000000000E+00  2.97300035292248E+03  1.62702290068323E+03
 1.45600000000000E+00  3.22488044387567E+03  1.49961739162215E+03
 1.46200000000000E+00  3.47578620159497E+03  1.32322889000652E+03
 1.46800000000000E+00  3.71344821592525E+03  1.09317632646918E+03
 1.47400000000000E+00  3.92261667929369E+03  8.08590700205608E+02
 1.48000000000000E+00  4.08652846908377E+03  4.74162424736999E+02
 1.48600000000000E+00  4.19262293074920E+03  7.78731381551329E+01
 1.49200000000000E+00  4.21859714693561E+03 -3.16809194324949E+02
 1.49800000000000E+00  4.16765002884727E+03 -7.10034732597300E+02
 1.50400000000000E+00  4.04405609613212E+03 -1.08032320718917E+03
 1.51000000000000E+00  3.85936418367868E+03 -1.40984861829777E+03
 1.51600000000000E+00  3.62970434294998E+03 -1.68694295362375E+03
 1.52200000000000E+00  3.37250582698782E+03 -1.90676634814634E+03
 1.52800000000000E+00  3.10373420817571E+03 -2.07037231976503E+03
 1.53400000000000E+00  2.83623986020575E+03 -2.18291005409121E+03
 1.54000000000000E+00  2.57922672173197E+03 -2.25172040506271E+03
 1.54600000000000E+00  2.33850949168973E+03 -2.28479808672471E+03
 1.55200000000000E+00  2.10566064828029E+03 -2.28933577808863E+03
 1.55800000000000E+00  1.90588341412407E+03 -2.27197905558732E+03
 1.56400000000000E+00  1.72626190647994E+03 -2.23914338177903E+03
 1.57000000000000E+00  1.56570637591868E+03 -2.19529766187718E+03
 1.57600000000000E+00  1.42271272560911E+03 -2.14393480964826E+03
 1.58200000000000E+00  1.29560951492685E+03 -2.08772713804835E+03
 1.58800000000000E+00  1.18271280662221E+03 -2.02868323855859E+03
 1.59400000000000E+00  1.08241629697445E+03 -1.96828890333188E+03
 1.60000000000000E+00  9.93238370642525E+02 -1.90762579270471E+03
 1.60600000000000E+00  9.13841808176733E+02 -1.84746745784133E+03
 1.61200000000000E+00  8.43036968757875E+02 -1.78835504050222E+03
 1.61800000000000E+00  7.76809760861481E+02 -1.72795889867014E+03
 1.62400000000000E+00  7.20477387842105E+02 -1.67200041325156E+03
 1.63000000000000E+00  6.69933717383722E+02 -1.61784179877513E+03
 1.63600000000000E+00  6.24486846420791E+02 -1.56555461550695E+03
 1.64200000000000E+00  5.83535349701110E+02 -1.51516122236247E+03
 1.64800000000000E+00  5.46556520059867E+02 -1.46664894933082E+03
 1.65400000000000E+00  5.13095831191224E+02 -1.41998064549065E+03
 1.66000000000000E+00  4.82757649805395E+02 -1.37510249996338E+03
 1.66600000000000E+00  4.55197138800192E+02 -1.33194981585020E+03
 1.67200000000000E+00  4.30113250838886E+02 -1.29045125021597E+03
 1.67800000000000E+00  4.06242969136430E+02 -1.24890206718912E+03
 1.68400000000000E+00  3.85438991794436E+02 -1.21055128519423E+03
 1.69000000000000E+00  3.66406692909953E+02 -1.17362404445765E+03
 1.69600000000000E+00  3.48968838376915E+02 -1.13804588534926E+03
 1.70200000000000E+00  3.32969150668064E+02 -1.10374452868377E+03
 1.70800000000000E+00  3.18269542733464E+02 -1.07065036697885E+03
 1.71400000000000E+00  3.04747747089452E+02 -1.03869676512694E+03
 1.72000000000000E+00  2.92295281279193E+02 -1.00782022163250E+03
 1.72600000000000E+00  2.80815699550138E+02 -9.77960428777586E+02
 1.73200000000000E+00  2.70223088122714E+02 -9.49060260441458E+02
 1.73800000000000E+00  2.60440767913437E+02 -9.21065709067694E+02
 1.74400000000000E+00  2.51030011085299E+02 -8.92950699342826E+02
 1.75000000000000E+00  2.42696972918170E+02 -8.66648123476371E+02
 1.75600000000000E+00  2.34987045847831E+02 -8.41104877111566E+02
 1.76200000000000E+00  2.27850900488926E+02 -8.16278364869821E+02
 1.76800000000000E+00  2.21244122754504E+02 -7.92128462204163E+02
 1.77400000000000E+00  2.15126662952458E+02 -7.68617370463627E+02
 1.78000000000000E+00  2.09462354491849E+02 -7.45709474848549E+02
 1.78600000000000E+00  2.04218492616027E+02 -7.23371206862571E+02
 1.79200000000000E+00  1.99365464997827E+02 -7.01570912316378E+02
 1.79800000000000E+00  1.94876427228362E+02 -6.80278725529122E+02
 1.80400000000000E+00  1.90727017244123E+02 -6.59466450072050E+02
 1.81000000000000E+00  1.86751795577397E+02 -6.38453949239779E+02
 1.81600000000000E+00  1.83229021447085E+02 -6.18536565553769E+02
 1.82200000000000E+00  1.79984703025875E+02 -5.99022463627936E+02
 1.82800000000000E+00  1.77002225871994E+02 -5.79889107215599E+02
 1.83400000000000E+00  1.74266453566896E+02 -5.61115127597152E+02
 1.84000000000000E+00  1.71763591178086E+02 -5.42680242257629E+02
 1.84600000000000E+00  1.69481063840787E+02 -5.24565178918744E+02
 1.85200000000000E+00  1.67407408662745E+02 -5.06751604599393E+02
 1.85800000000000E+00  1.65532178393004E+02 -4.89222059378726E+02
 1.86400000000000E+00  1.63845855499300E+02 -4.71959894544865E+02
 1.87000000000000E+00  1.62339775475169E+02 -4.54949214822285E+02
 1.87600000000000E+00  1.60969358897369E+02 -4.37677903519083E+02
 1.88200000000000E+00  1.59807824484286E+02 -4.21129796258457E+02
 1.88800000000000E+00  1.58804857912821E+02 -4.04788906283866E+02
 1.89400000000000E+00  1.57954614224851E+02 -3.88641861282624E+02
 1.90000000000000E+00  1.57251823485741E+02 -3.72675803375362E+02
 1.90600000000000E+00  1.56691752058403E+02 -3.56878350234561E+02
 1.91200000000000E+00  1.56270168114771E+02 -3.41237558530782E+02
 1.91800000000000E+00  1.55983310983034E+02 -3.25741889514256E+02
 1.92400000000000E+00  1.55827863980866E+02 -3.10380176553155E+02
 1.93000000000000E+00  1.55800930427726E+02 -2.95141594465050E+02
 1.93600000000000E+00  1.55925205544967E+02 -2.79586125958311E+02
 1.94200000000000E+00  1.56154029218393E+02 -2.64561968754655E+02
 1.94800000000000E+00  1.56505037480879E+02 -2.49629785813740E+02
 1.95400000000000E+00  1.56976844217226E+02 -2.34779844232222E+02
 1.96000000000000E+00  1.57568402832177E+02 -2.20002620077503E+02
 1.96600000000000E+00  1.58278996907656E+02 -2.05288775585966E+02
 1.97200000000000E+00  1.59108232784323E+02 -1.90629137263060E+02
 1.97800000000000E+00  1.60056033982264E+02 -1.76014674786855E+02
 1.98400000000000E+00  1.61122637393638E+02 -1.61436480628172E+02
 1.99000000000000E+00  1.62308591197107E+02 -1.46885750298038E+02
 1.99600000000000E+00  1.63614754459094E+02 -1.32353763146488E+02
 2.00200000000000E+00  1.65127494550620E+02 -1.17415640962968E+02
 2.00800000000000E+00  1.66684448703376E+02 -1.02890243951304E+02
 2.01400000000000E+00  1.68366278754459E+02 -8.83573148496797E+01
 2.02000000000000E+00  1.70175134993359E+02 -7.38082779400795E+01
 2.02600000000000E+00  1.72113502645093E+02 -5.92345502359142E+01
 2.03200000000000E+00  1.74184211817104E+02 -4.46275241227170E+01
 2.03800000000000E+00  1.76390449319762E+02 -2.99785500993937E+01
 2.04400000000000E+00  1.78735772449295E+02 -1.52789195738858E+01
 2.05000000000000E+00  1.81224124840414E+02 -5.19847660574437E-01
 2.05600000000000E+00  1.83859854513049E+02  1.43075440560552E+01
 2.06200000000000E+00  1.86647734260229E+02  2.92122448328530E+01
 2.06800000000000E+00  1.89749708191045E+02  4.46534698330219E+01
 2.07400000000000E+00  1.92867176839862E+02  5.97496313203810E+01
 2.08000000000000E+00  1.96154339899785E+02  7.49514206634121E+01
 2.08600000000000E+00  1.99617958889411E+02  9.02684619410084E+01
 2.09200000000000E+00  2.03265366356748E+02  1.05710579702646E+02
 2.09800000000000E+00  2.07104505013623E+02  1.21287817226702E+02
 2.10400000000000E+00  2.11143971014040E+02  1.37010454936569E+02
 2.11000000000000E+00  2.15393061779515E+02  1.52889028941176E+02
 2.11600000000000E+00  2.19861828826076E+02  1.68934349650781E+02
 2.12200000000000E+00  2.24561136103368E+02  1.85157520398763E+02
 2.12800000000000E+00  2.29502724419179E+02  2.01569955968521E+02
 2.13400000000000E+00  2.34963349141316E+02  2.18715584534381E+02
 2.14000000000000E+00  2.40443541857485E+02  2.35556816495402E+02
 2.14600000000000E+00  2.46208149317177E+02  2.52624290511648E+02
