 0.0000E+000	-1.0253E+001	-1.5024E+001
 1.8018E-001	-1.0201E+001	-1.5009E+001
 3.6036E-001	-1.0151E+001	-1.4995E+001
 5.4054E-001	-1.0102E+001	-1.4982E+001
 7.2072E-001	-1.0055E+001	-1.4970E+001
 9.0090E-001	-1.0009E+001	-1.4959E+001
 1.0811E+000	-9.9643E+000	-1.4949E+001
 1.2613E+000	-9.9210E+000	-1.4939E+001
 1.4414E+000	-9.8790E+000	-1.4931E+001
 1.6216E+000	-9.8383E+000	-1.4923E+001
 1.8018E+000	-9.7990E+000	-1.4916E+001
 1.9820E+000	-9.7610E+000	-1.4911E+001
 2.1622E+000	-9.7244E+000	-1.4906E+001
 2.3423E+000	-9.6890E+000	-1.4902E+001
 2.5225E+000	-9.6550E+000	-1.4899E+001
 2.7027E+000	-9.6223E+000	-1.4897E+001
 2.8829E+000	-9.5908E+000	-1.4896E+001
 3.0631E+000	-9.5607E+000	-1.4896E+001
 3.2432E+000	-9.5318E+000	-1.4897E+001
 3.4234E+000	-9.5042E+000	-1.4898E+001
 3.6036E+000	-9.4779E+000	-1.4901E+001
 3.7838E+000	-9.4529E+000	-1.4905E+001
 3.9640E+000	-9.4290E+000	-1.4909E+001
 4.1441E+000	-9.4064E+000	-1.4915E+001
 4.3243E+000	-9.3851E+000	-1.4921E+001
 4.5045E+000	-9.3650E+000	-1.4929E+001
 4.6847E+000	-9.3461E+000	-1.4937E+001
 4.8649E+000	-9.3283E+000	-1.4947E+001
 5.0450E+000	-9.3118E+000	-1.4957E+001
 5.2252E+000	-9.2965E+000	-1.4969E+001
 5.4054E+000	-9.2823E+000	-1.4981E+001
 5.5856E+000	-9.2693E+000	-1.4995E+001
 5.7658E+000	-9.2575E+000	-1.5009E+001
 5.9459E+000	-9.2468E+000	-1.5024E+001
 6.1261E+000	-9.2372E+000	-1.5041E+001
 6.3063E+000	-9.2288E+000	-1.5058E+001
 6.4865E+000	-9.2214E+000	-1.5076E+001
