 1.2390E+000	 4.2681E-001 1.2390E+000	 2.0434E-001
 1.2453E+000	 4.4743E-001 1.2453E+000	 1.9595E-001
 1.2516E+000	 4.6783E-001 1.2516E+000	 1.8794E-001
 1.2579E+000	 4.8797E-001 1.2579E+000	 1.8058E-001
 1.2642E+000	 5.0785E-001 1.2642E+000	 1.7416E-001
 1.2705E+000	 5.2744E-001 1.2705E+000	 1.6895E-001
 1.2768E+000	 5.4673E-001 1.2768E+000	 1.6519E-001
 1.2831E+000	 5.6570E-001 1.2831E+000	 1.6304E-001
 1.2893E+000	 5.8434E-001 1.2893E+000	 1.6259E-001
 1.2956E+000	 6.0264E-001 1.2956E+000	 1.6381E-001
 1.3019E+000	 6.2058E-001 1.3019E+000	 1.6656E-001
 1.3082E+000	 6.3816E-001 1.3082E+000	 1.7064E-001
 1.3145E+000	 6.5536E-001 1.3145E+000	 1.7578E-001
 1.3208E+000	 6.7218E-001 1.3208E+000	 1.8168E-001
 1.3271E+000	 6.8861E-001 1.3271E+000	 1.8806E-001
 1.3334E+000	 7.0463E-001 1.3334E+000	 1.9462E-001
 1.3397E+000	 7.2025E-001 1.3397E+000	 2.0113E-001
 1.3459E+000	 7.3546E-001 1.3459E+000	 2.0735E-001
 1.3522E+000	 7.5025E-001 1.3522E+000	 2.1309E-001
 1.3585E+000	 7.6463E-001 1.3585E+000	 2.1819E-001
 1.3648E+000	 7.7858E-001 1.3648E+000	 2.2252E-001
 1.3711E+000	 7.9210E-001 1.3711E+000	 2.2597E-001
 1.3774E+000	 8.0519E-001 1.3774E+000	 2.2846E-001
 1.3837E+000	 8.1785E-001 1.3837E+000	 2.2993E-001
 1.3900E+000	 8.3008E-001 1.3900E+000	 2.3035E-001
 1.3963E+000	 8.4188E-001 1.3963E+000	 2.2970E-001
 1.4026E+000	 8.5324E-001 1.4026E+000	 2.2801E-001
 1.4088E+000	 8.6417E-001 1.4088E+000	 2.2528E-001
 1.4151E+000	 8.7466E-001 1.4151E+000	 2.2159E-001
 1.4214E+000	 8.8472E-001 1.4214E+000	 2.1700E-001
 1.4277E+000	 8.9435E-001 1.4277E+000	 2.1159E-001
 1.4340E+000	 9.0355E-001 1.4340E+000	 2.0550E-001
 1.4403E+000	 9.1232E-001 1.4403E+000	 1.9885E-001
 1.4466E+000	 9.2066E-001 1.4466E+000	 1.9181E-001
 1.4529E+000	 9.2857E-001 1.4529E+000	 1.8456E-001
 1.4592E+000	 9.3606E-001 1.4592E+000	 1.7730E-001
