 1.0000E-002	-1.5654E+002	-1.5654E+002
 1.3994E-002	-1.5654E+002	-1.5654E+002
 1.7988E-002	-1.5654E+002	-1.5654E+002
 2.1982E-002	-1.5654E+002	-1.5654E+002
 2.5976E-002	-1.5654E+002	-1.5654E+002
 2.9970E-002	-1.5654E+002	-1.5654E+002
 3.3964E-002	-9.8511E+001	-1.5654E+002
 3.7958E-002	-9.5607E+001	-1.5654E+002
 4.1952E-002	-9.2992E+001	-1.5654E+002
 4.5946E-002	-9.0614E+001	-1.5654E+002
 4.9940E-002	-8.8433E+001	-1.5654E+002
 5.3934E-002	-8.6418E+001	-1.5654E+002
 5.7928E-002	-8.4546E+001	-1.5654E+002
 6.1922E-002	-8.2797E+001	-1.5654E+002
 6.5916E-002	-8.1156E+001	-1.5654E+002
 6.9910E-002	-7.9610E+001	-1.5654E+002
 7.3904E-002	-7.8148E+001	-1.5654E+002
 7.7898E-002	-7.6762E+001	-1.5654E+002
 8.1892E-002	-7.5444E+001	-1.5654E+002
 8.5886E-002	-7.4186E+001	-1.5654E+002
 8.9880E-002	-7.2985E+001	-1.5654E+002
 9.3874E-002	-7.1834E+001	-1.5654E+002
 9.7868E-002	-7.0729E+001	-1.5654E+002
 1.0186E-001	-6.8250E+001	-1.5654E+002
 1.0586E-001	-6.7226E+001	-1.5654E+002
 1.0985E-001	-6.6239E+001	-1.5654E+002
 1.1384E-001	-6.5285E+001	-1.5654E+002
 1.1784E-001	-6.4362E+001	-1.5654E+002
 1.2183E-001	-6.3469E+001	-1.5654E+002
 1.2583E-001	-6.2602E+001	-1.5654E+002
 1.2982E-001	-6.1760E+001	-1.5654E+002
 1.3381E-001	-6.0943E+001	-1.5654E+002
 1.3781E-001	-6.0147E+001	-1.5654E+002
 1.4180E-001	-5.9372E+001	-1.5654E+002
 1.4580E-001	-5.8616E+001	-1.5654E+002
 1.4979E-001	-5.7879E+001	-1.5654E+002
 1.5378E-001	-5.7160E+001	-1.5654E+002
 1.5778E-001	-5.6457E+001	-1.5654E+002
 1.6177E-001	-5.5769E+001	-1.5654E+002
 1.6577E-001	-5.5096E+001	-1.5654E+002
 1.6976E-001	-5.3971E+001	-1.5654E+002
 1.7375E-001	-5.3324E+001	-1.5654E+002
 1.7775E-001	-5.2690E+001	-1.5654E+002
 1.8174E-001	-5.2067E+001	-1.5654E+002
 1.8574E-001	-5.1455E+001	-1.5654E+002
 1.8973E-001	-5.0854E+001	-1.5654E+002
 1.9372E-001	-5.0263E+001	-1.5654E+002
 1.9772E-001	-4.9682E+001	-1.5654E+002
 2.0171E-001	-4.9109E+001	-1.5654E+002
 2.0571E-001	-4.8545E+001	-1.5654E+002
 2.0970E-001	-4.7989E+001	-1.5654E+002
 2.1369E-001	-4.7441E+001	-1.5654E+002
 2.1769E-001	-4.6899E+001	-1.5654E+002
 2.2168E-001	-4.6365E+001	-1.5654E+002
 2.2568E-001	-4.5837E+001	-1.5654E+002
 2.2967E-001	-4.5315E+001	-1.5654E+002
 2.3366E-001	-4.4576E+001	-1.5654E+002
 2.3766E-001	-4.4065E+001	-1.5654E+002
 2.4165E-001	-4.3558E+001	-1.5654E+002
 2.4565E-001	-4.3056E+001	-1.5654E+002
 2.4964E-001	-4.2559E+001	-1.5654E+002
 2.5363E-001	-4.2065E+001	-1.5654E+002
 2.5763E-001	-4.1575E+001	-1.5654E+002
 2.6162E-001	-4.1089E+001	-1.5654E+002
 2.6562E-001	-4.0606E+001	-1.5654E+002
 2.6961E-001	-4.0126E+001	-1.5654E+002
 2.7360E-001	-3.9648E+001	-1.5654E+002
 2.7760E-001	-3.9172E+001	-1.5654E+002
 2.8159E-001	-3.8699E+001	-1.5654E+002
 2.8559E-001	-3.8227E+001	-1.5654E+002
 2.8958E-001	-3.7757E+001	-1.5654E+002
 2.9357E-001	-3.7288E+001	-1.5654E+002
 2.9757E-001	-3.6820E+001	-1.5654E+002
 3.0156E-001	-3.6211E+001	-1.5654E+002
 3.0556E-001	-3.5742E+001	-1.5654E+002
 3.0955E-001	-3.5273E+001	-1.5654E+002
 3.1354E-001	-3.4803E+001	-1.5654E+002
 3.1754E-001	-3.4333E+001	-1.5654E+002
 3.2153E-001	-3.3861E+001	-1.5654E+002
 3.2553E-001	-3.3388E+001	-1.5654E+002
 3.2952E-001	-3.2913E+001	-1.5654E+002
 3.3351E-001	-3.2437E+001	-1.5654E+002
 3.3751E-001	-3.1957E+001	-1.5654E+002
 3.4150E-001	-3.1475E+001	-1.5654E+002
 3.4550E-001	-3.0989E+001	-1.5654E+002
 3.4949E-001	-3.0500E+001	-1.5654E+002
 3.5348E-001	-3.0007E+001	-1.5654E+002
 3.5748E-001	-2.9509E+001	-1.5654E+002
 3.6147E-001	-2.9007E+001	-1.5654E+002
 3.6547E-001	-2.8499E+001	-1.5654E+002
 3.6946E-001	-2.7867E+001	-1.5654E+002
 3.7345E-001	-2.7344E+001	-1.5654E+002
 3.7745E-001	-2.6815E+001	-1.5654E+002
 3.8144E-001	-2.6279E+001	-1.5654E+002
 3.8544E-001	-2.5736E+001	-1.5654E+002
 3.8943E-001	-2.5184E+001	-1.5654E+002
 3.9342E-001	-2.4626E+001	-1.5654E+002
 3.9742E-001	-2.4059E+001	-1.5654E+002
 4.0141E-001	-2.3484E+001	-1.5654E+002
 4.0541E-001	-2.2903E+001	-1.5654E+002
 4.0940E-001	-2.2314E+001	-1.5654E+002
 4.1339E-001	-2.1720E+001	-1.5654E+002
 4.1739E-001	-2.1123E+001	-1.5654E+002
 4.2138E-001	-2.0524E+001	-1.5654E+002
 4.2538E-001	-1.9928E+001	-1.5654E+002
 4.2937E-001	-1.9339E+001	-1.5654E+002
 4.3336E-001	-1.8658E+001	-1.5654E+002
 4.3736E-001	-1.8106E+001	-1.5654E+002
 4.4135E-001	-1.7585E+001	-1.5654E+002
 4.4535E-001	-1.7107E+001	-1.5654E+002
 4.4934E-001	-1.6682E+001	-1.5654E+002
 4.5333E-001	-1.6322E+001	-1.5654E+002
 4.5733E-001	-1.6035E+001	-1.5654E+002
 4.6132E-001	-1.5828E+001	-1.5654E+002
 4.6532E-001	-1.5703E+001	-1.5654E+002
 4.6931E-001	-1.5658E+001	-1.5654E+002
 4.7330E-001	-1.5686E+001	-1.5654E+002
 4.7730E-001	-1.5779E+001	-1.5654E+002
 4.8129E-001	-1.5925E+001	-1.5654E+002
 4.8529E-001	-1.6113E+001	-1.5654E+002
 4.8928E-001	-1.6332E+001	-1.5654E+002
 4.9327E-001	-1.6573E+001	-1.5654E+002
 4.9727E-001	-1.6827E+001	-1.5654E+002
 5.0126E-001	-1.7131E+001	-1.5654E+002
 5.0526E-001	-1.7393E+001	-1.5654E+002
 5.0925E-001	-1.7654E+001	-1.5654E+002
 5.1324E-001	-1.7909E+001	-1.5654E+002
 5.1724E-001	-1.8157E+001	-1.5654E+002
 5.2123E-001	-1.8396E+001	-1.5654E+002
 5.2523E-001	-1.8626E+001	-1.5654E+002
 5.2922E-001	-1.8846E+001	-1.5654E+002
 5.3321E-001	-1.9055E+001	-1.5654E+002
 5.3721E-001	-1.9255E+001	-1.5654E+002
 5.4120E-001	-1.9443E+001	-1.5654E+002
 5.4520E-001	-1.9622E+001	-1.5654E+002
 5.4919E-001	-1.9791E+001	-1.5654E+002
