 9.64577084801843E+07  1.58210977625479E-02  7.12957463063501E+01
 9.66803530775255E+07  1.59547400954530E-02  7.18886190068771E+01
 9.69035115852378E+07  1.60896819326890E-02  7.24814077057379E+01
 9.71271851895336E+07  1.62259365838999E-02  7.30741217991565E+01
 9.73513750793637E+07  1.63635175047741E-02  7.36667706685676E+01
 9.75760824464234E+07  1.65024382986550E-02  7.42593636803329E+01
 9.78013084851584E+07  1.66427127111954E-02  7.48519101865014E+01
 9.80270543927716E+07  1.67843546371099E-02  7.54444195249257E+01
 9.82533213692294E+07  1.69273781282774E-02  7.60369010196543E+01
 9.84801106172677E+07  1.70717973787210E-02  7.66293639812406E+01
 9.87074233423987E+07  1.72176267427581E-02  7.72218177070849E+01
 9.89352607529174E+07  1.73648807282646E-02  7.78142714817660E+01
 9.91636240599074E+07  1.75135740002951E-02  7.84067345773938E+01
 9.93925144772480E+07  1.76637213852475E-02  7.89992162538739E+01
