 7.80222536794254E+07  1.26570591499336E-02  2.06796230307097E+02
 7.82023453851879E+07  1.27869072696860E-02  2.07335356263501E+02
 7.83828527803332E+07  1.29181485546455E-02  2.07876198230868E+02
 7.85637768243597E+07  1.30507988478365E-02  2.08418763983146E+02
 7.87451184789801E+07  1.31848742132326E-02  2.08963061345653E+02
 7.89268787081272E+07  1.33203908901637E-02  2.09509098195759E+02
 7.91090584779587E+07  1.34573653195918E-02  2.10056882463142E+02
 7.92916587568624E+07  1.35958141554726E-02  2.10606422130312E+02
 7.94746805154610E+07  1.37357542455457E-02  2.11157725232934E+02
 7.96581247266188E+07  1.38772026523320E-02  2.11710799860633E+02
 7.98419923654440E+07  1.40201766384227E-02  2.12265654157075E+02
 8.00262844092963E+07  1.41646936917312E-02  2.12822296320715E+02
 8.02110018377920E+07  1.43107715108748E-02  2.13380734605187E+02
 8.03961456328079E+07  1.44584280057759E-02  2.13940977319772E+02
 8.05817167784865E+07  1.46076813231836E-02  2.14503032829865E+02
 8.07677162612435E+07  1.47585498216720E-02  2.15066909557562E+02
 8.09541450697705E+07  1.49110520931238E-02  2.15632615982144E+02
 8.11410041950405E+07  1.50652069563747E-02  2.16200160640476E+02
 8.13282946303156E+07  1.52210334730198E-02  2.16769552127672E+02
 8.15160173711493E+07  1.53785509284256E-02  2.17340799097486E+02
 8.17041734153935E+07  1.55377788598381E-02  2.17913910262944E+02
 8.18927637632030E+07  1.56987370455001E-02  2.18488894396803E+02
 8.20817894170417E+07  1.58614455034868E-02  2.19065760332109E+02
 8.22712513816869E+07  1.60259245108609E-02  2.19644516962731E+02
 8.24611506642354E+07  1.61921945896548E-02  2.20225173243902E+02
 8.26514882741085E+07  1.63602765338608E-02  2.20807738192866E+02
 8.28422652230576E+07  1.65301913807582E-02  2.21392220889187E+02
 8.30334825251692E+07  1.67019604395899E-02  2.21978630475661E+02
 8.32251411968706E+07  1.68756052917441E-02  2.22566976158649E+02
 8.34172422569355E+07  1.70511477816456E-02  2.23157267208681E+02
 8.36097867264887E+07  1.72286100331120E-02  2.23749512961069E+02
 8.38027756290123E+07  1.74080144525677E-02  2.24343722816587E+02
 8.39962099903506E+07  1.75893837228760E-02  2.24939906241895E+02
 8.41900908387160E+07  1.77727408140188E-02  2.25538072770321E+02
 8.43844192046939E+07  1.79581089911409E-02  2.26138232002292E+02
 8.45791961212489E+07  1.81455118137508E-02  2.26740393606059E+02
 8.47744226237293E+07  1.83349731326584E-02  2.27344567318437E+02
 8.49700997498741E+07  1.85265171148768E-02  2.27950762945131E+02
 8.51662285398173E+07  1.87201682254767E-02  2.28558990361586E+02
 8.53628100360925E+07  1.89159512355436E-02  2.29169259513750E+02
 8.55598452836418E+07  1.91138912456424E-02  2.29781580418251E+02
 8.57573353298180E+07  1.93140136697721E-02  2.30395963163693E+02
 8.59552812243909E+07  1.95163442456126E-02  2.31012417910893E+02
 8.61536840195549E+07  1.97209090381913E-02  2.31630954893566E+02
 8.63525447699320E+07  1.99277344525129E-02  2.32251584419248E+02
 8.65518645325787E+07  2.01368472311551E-02  2.32874316869799E+02
 8.67516443669916E+07  2.03482744568564E-02  2.33499162702063E+02
 8.69518853351126E+07  2.05620435528165E-02  2.34126132448784E+02
 8.71525885013349E+07  2.07781823152439E-02  2.34755236719113E+02
 8.73537549325086E+07  2.09967188830706E-02  2.35386486199517E+02
 8.75553856979462E+07  2.12176817575621E-02  2.36019891654194E+02
 8.77574818694285E+07  2.14410998158869E-02  2.36655463926209E+02
 8.79600445212101E+07  2.16670023081675E-02  2.37293213937961E+02
 8.81630747300254E+07  2.18954188578581E-02  2.37933152692019E+02
 8.83665735750937E+07  2.21263794729708E-02  2.38575291271946E+02
 8.85705421381259E+07  2.23599145594554E-02  2.39219640842954E+02
 8.87749815033292E+07  2.25960549025984E-02  2.39866212652768E+02
 8.89798927574139E+07  2.28348317062956E-02  2.40515018032434E+02
 8.91852769895983E+07  2.30762765673403E-02  2.41166068396998E+02
 8.93911352916149E+07  2.33204215045465E-02  2.41819375246486E+02
 8.95974687577162E+07  2.35672989411283E-02  2.42474950166571E+02
